"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000198049.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226780.1",0,0,0,0,0,0,1,0,0,3,0,0
"ENSG00000287432.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225483.1",0,0,0,0,0,0,2,2,0,1,0,0
"ENSG00000236889.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196550.12",40,28,91,38,57,80,220,196,170,270,193,279
"ENSG00000266028.9",974,484,996,805,1011,1165,1418,1350,1343,1254,967,1817
"ENSG00000296425.1",0,0,0,0,0,1,1,0,1,0,0,1
"ENSG00000229509.1",1,0,0,0,0,1,1,0,0,1,0,1
"ENSG00000263528.9",667,451,561,823,728,581,285,517,474,555,690,1280
"ENSG00000278465.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000162888.4",0,0,0,5,2,0,0,2,0,3,1,1
"ENSG00000261000.1",0,0,0,0,0,0,0,3,0,1,0,3
"ENSG00000305300.1",0,0,0,0,0,0,0,4,1,3,0,0
"ENSG00000266094.9",78,126,99,85,138,160,138,129,183,451,414,707
"ENSG00000234981.1",0,1,2,1,3,2,5,3,1,2,4,13
"ENSG00000279946.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000143486.17",1365,1002,1653,1648,1732,1545,1482,1569,994,1736,1351,1515
"ENSG00000237605.4",2,0,4,8,11,0,0,5,0,18,4,0
"ENSG00000143479.18",339,337,242,323,389,427,461,530,271,497,370,445
"ENSG00000302914.1",0,1,0,0,0,0,0,0,0,0,1,0
"ENSG00000302948.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162889.12",26,34,60,40,44,79,40,44,25,48,59,75
"ENSG00000224114.1",42,59,88,69,54,75,28,39,42,43,70,91
"ENSG00000199349.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000136634.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000142224.18",8,4,3,4,0,0,0,1,0,7,0,0
"ENSG00000162891.11",7,2,13,8,2,18,2,6,19,9,3,0
"ENSG00000307982.1",65,45,58,54,61,37,28,19,13,36,21,11
"ENSG00000162892.16",900,698,2356,939,800,1595,917,986,939,764,625,1251
"ENSG00000162894.13",591,376,663,464,467,412,213,251,301,205,151,282
"ENSG00000271680.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226945.1",0,0,1,2,1,0,0,0,0,0,0,0
"ENSG00000162896.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162897.16",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182795.14",0,4,17,9,0,0,5,7,26,20,9,0
"ENSG00000123836.16",49,31,31,15,41,70,51,10,5,27,47,59
"ENSG00000180667.11",152,143,109,171,142,191,150,204,121,139,95,195
"ENSG00000123843.14",0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000123838.12",0,0,1,1,0,0,0,0,0,0,0,0
"ENSG00000275392.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296591.1",2,0,0,1,1,0,0,0,0,0,2,0
"ENSG00000226565.2",0,0,0,0,1,0,0,0,1,0,1,0
"ENSG00000243636.2",1,0,0,0,0,1,0,0,0,1,0,0
"ENSG00000224462.2",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000232621.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237074.2",1,1,7,1,1,0,2,0,0,1,0,0
"ENSG00000196352.19",1435,946,1210,1529,1471,1026,1446,1533,963,1281,911,695
"ENSG00000283044.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298838.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117322.20",8,0,0,0,0,0,0,0,0,0,0,4
"ENSG00000305204.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203710.13",0,0,0,0,0,0,0,0,0,2,4,16
"ENSG00000296745.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236911.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296064.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197721.17",0,0,0,0,0,0,2,0,0,0,2,0
"ENSG00000244703.3",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000307252.1",0,0,0,0,0,0,1,0,0,0,2,0
"ENSG00000226289.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308069.1",6,1,0,1,4,5,5,4,0,2,3,0
"ENSG00000274059.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285239.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117335.22",2562,1629,2563,2538,2553,2148,3096,3172,2913,2430,1840,1517
"ENSG00000203709.15",4,2,1,5,0,2,0,8,2,0,1,8
"ENSG00000234219.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284214.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284203.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308132.1",0,0,0,0,0,0,0,0,0,1,3,0
"ENSG00000308170.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289071.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308151.1",0,0,0,1,0,0,0,1,0,0,0,0
"ENSG00000308093.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000174059.18",0,0,0,0,0,0,8,3,12,8,3,11
"ENSG00000284237.2",0,4,0,15,0,0,6,0,0,3,3,0
"ENSG00000296904.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296883.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000076356.8",51,0,45,1,19,46,3,12,5,7,4,9
"ENSG00000287220.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000299351.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304011.1",9,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000286198.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226843.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303977.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310018.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261453.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000259815.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302003.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227887.1",16,7,5,16,7,8,7,7,7,9,12,14
"ENSG00000232812.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302908.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293786.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236950.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278684.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287046.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305039.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232537.3",0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000228081.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224540.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000225712.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305041.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227940.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231648.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304736.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308105.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230937.14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284485.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224260.7",2,2,0,0,8,0,0,2,6,0,7,4
"ENSG00000287902.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000008118.11",1,0,0,0,4,9,11,26,61,85,41,44
"ENSG00000196878.16",103,67,133,64,129,93,1930,1697,2273,2702,2100,6270
"ENSG00000283876.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301117.1",0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000227591.7",2,0,0,0,0,0,1,0,2,6,0,16
"ENSG00000123689.7",0,0,6,1,0,3,0,0,21,0,0,7
"ENSG00000117594.11",9,0,5,0,1,0,373,375,1031,561,519,1974
"ENSG00000236136.1",0,0,0,0,0,0,0,0,6,0,0,0
"ENSG00000009790.16",0,0,4,4,0,0,8,3,1,4,1,10
"ENSG00000162757.5",14,8,11,14,23,16,10,11,4,25,15,15
"ENSG00000289700.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117595.14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117597.19",646,561,918,775,687,516,849,781,721,817,615,703
"ENSG00000301103.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000143469.21",77,52,51,73,58,22,66,26,31,40,29,71
"ENSG00000287343.1",0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000299533.1",0,3,0,1,0,0,0,0,0,0,0,0
"ENSG00000303493.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203706.10",25,13,21,18,18,11,20,13,18,26,27,56
"ENSG00000082497.13",424,250,487,366,341,218,217,227,196,385,335,368
"ENSG00000228110.4",0,2,2,3,3,4,2,5,1,0,1,2
"ENSG00000298298.1",2,0,0,0,2,2,0,0,0,1,0,0
"ENSG00000233455.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299100.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299121.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000054392.14",320,272,428,283,371,306,260,203,258,237,276,416
"ENSG00000310145.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000287354.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302938.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200972.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287157.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270936.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295514.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143473.15",2,17,2,14,6,8,28,1,2,10,6,4
"ENSG00000279333.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224668.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283952.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284376.1",0,0,4,0,0,0,0,0,0,0,0,0
"ENSG00000234233.2",0,1,6,8,0,7,4,4,1,6,4,7
"ENSG00000234004.4",38,46,74,78,57,95,35,57,39,38,82,98
"ENSG00000226986.4",14,15,12,12,13,11,12,17,8,10,16,15
"ENSG00000297328.1",6,3,17,16,3,12,23,17,4,21,21,8
"ENSG00000117625.15",408,397,387,392,400,370,294,322,212,459,220,269
"ENSG00000295178.1",0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000082512.16",281,255,269,389,459,216,237,235,109,254,245,229
"ENSG00000287033.3",1,1,0,1,1,0,2,9,0,1,4,3
"ENSG00000153363.16",122,152,143,145,119,95,66,81,77,120,109,80
"ENSG00000236809.2",0,0,0,1,0,1,1,1,0,3,1,0
"ENSG00000238137.2",7,7,11,10,7,13,10,4,11,5,8,6
"ENSG00000198570.8",0,0,0,0,0,0,0,0,0,3,0,0
"ENSG00000223649.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300476.1",0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000170385.10",416,370,228,255,282,148,565,664,988,409,301,246
"ENSG00000295023.1",2,0,0,0,1,0,0,3,0,0,1,1
"ENSG00000261314.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288738.2",0,0,0,0,0,0,2,0,0,6,5,0
"ENSG00000228792.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227764.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117650.14",1275,746,1696,1132,805,1836,2056,2215,3001,2162,1832,3189
"ENSG00000224763.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231057.6",3,1,0,1,1,0,4,1,3,16,7,16
"ENSG00000226868.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294411.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000308459.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000309714.1",0,0,2,0,0,1,0,0,0,0,0,0
"ENSG00000123684.14",2018,1570,2009,1462,1803,1656,1180,1237,1130,1210,1026,1051
"ENSG00000241395.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000212205.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229258.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307630.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233626.2",0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000143493.14",1337,1019,1578,1408,1205,845,740,682,575,811,787,896
"ENSG00000212187.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143476.19",1003,597,957,644,962,1061,1042,1149,1236,1341,984,1448
"ENSG00000220749.4",89,75,137,125,89,112,77,89,71,109,92,118
"ENSG00000264358.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252879.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229983.1",1,0,0,0,5,0,3,0,0,2,1,0
"ENSG00000226251.9",8,4,12,1,2,0,2,12,0,17,5,4
"ENSG00000300415.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000066027.13",230,221,288,182,183,313,278,263,290,301,184,221
"ENSG00000230063.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234915.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000225338.1",3,5,11,6,4,10,3,8,8,9,11,23
"ENSG00000201544.1",0,0,0,0,2,0,0,0,3,0,0,0
"ENSG00000229832.1",1,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000065600.14",769,609,864,889,852,817,772,680,591,696,633,712
"ENSG00000287445.2",14,1,7,19,11,11,10,10,2,17,11,16
"ENSG00000117691.11",2856,2125,3168,2886,2582,2677,2564,2500,2242,2549,2400,2991
"ENSG00000224535.3",4,0,9,0,3,1,0,6,0,0,0,0
"ENSG00000228067.2",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310477.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000260805.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288007.2",0,0,0,0,0,0,0,0,0,6,0,0
"ENSG00000162772.19",119,50,31,175,157,35,59,48,57,100,88,42
"ENSG00000310497.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000235862.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162771.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237980.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226036.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307154.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307204.1",0,0,0,0,1,0,0,0,2,0,0,0
"ENSG00000123685.9",82,47,44,89,86,63,46,40,39,70,51,64
"ENSG00000307224.1",0,0,0,1,0,0,1,0,0,0,0,0
"ENSG00000117697.16",1118,935,1266,1294,1081,991,829,867,650,1055,761,838
"ENSG00000203705.12",921,655,872,972,768,611,425,449,218,499,478,366
"ENSG00000236905.2",0,0,0,2,0,1,0,0,0,0,0,0
"ENSG00000185523.6",5,1,7,4,3,3,0,2,0,0,0,0
"ENSG00000198468.12",116,83,127,137,130,111,103,64,54,164,134,102
"ENSG00000235182.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236317.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162769.14",84,97,88,198,204,163,181,135,68,113,99,78
"ENSG00000301843.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282718.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306165.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143494.17",28,34,14,34,19,51,54,60,10,49,38,5
"ENSG00000174606.15",641,322,451,548,505,327,374,409,290,557,469,424
"ENSG00000136643.13",1508,865,1761,827,1227,1248,1487,1875,1155,1316,1298,1173
"ENSG00000300492.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299655.1",0,0,2,1,0,0,1,0,0,0,0,0
"ENSG00000225233.3",0,3,0,0,1,0,0,3,0,0,0,0
"ENSG00000228646.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302792.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302746.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302811.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230461.11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000281664.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302836.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117707.18",0,7,6,13,0,0,3,18,0,10,4,15
"ENSG00000274895.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283518.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272167.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304340.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294336.1",3,0,0,0,0,0,2,1,0,0,0,0
"ENSG00000294353.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294375.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305313.1",37,29,30,36,23,21,43,45,13,28,26,20
"ENSG00000143499.15",951,708,874,978,879,698,572,540,906,560,534,1154
"ENSG00000228470.1",1,0,0,0,0,0,0,4,0,0,0,0
"ENSG00000152104.12",268,190,386,233,277,135,651,550,899,1310,1006,2075
"ENSG00000213036.3",8,8,13,4,4,7,7,9,3,4,9,11
"ENSG00000215819.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117724.16",1175,709,1873,1361,1190,1489,1802,2185,1856,2368,1510,1523
"ENSG00000306569.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250536.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224584.2",0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000185221.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223869.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287008.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301918.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000082482.15",152,76,107,108,132,91,86,52,223,115,66,54
"ENSG00000282265.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232809.1",2,0,0,0,3,0,0,0,0,0,0,0
"ENSG00000304795.1",0,0,0,0,0,0,2,2,0,10,0,0
"ENSG00000304814.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296925.1",12,1,2,7,3,3,1,1,0,5,2,1
"ENSG00000136636.14",2183,1456,2041,1646,1967,1890,2122,2433,2258,2328,1774,2792
"ENSG00000042781.14",16,5,16,4,9,11,1,0,6,16,0,14
"ENSG00000202498.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229242.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306954.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233620.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236292.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226013.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196482.18",32,67,22,41,47,51,81,39,30,66,41,29
"ENSG00000310414.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297228.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300217.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300240.1",0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000297410.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000092978.12",204,130,167,212,169,143,177,244,208,253,201,201
"ENSG00000162814.12",41,55,34,58,41,37,35,39,47,35,55,43
"ENSG00000310381.1",0,1,0,0,0,0,0,0,0,0,3,0
"ENSG00000234070.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286775.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228247.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310360.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231814.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310343.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230714.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232100.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201493.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300242.1",0,0,2,0,3,1,0,0,0,0,5,0
"ENSG00000067533.7",220,219,286,315,308,161,131,161,92,215,192,135
"ENSG00000229016.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223375.1",0,0,4,0,0,0,0,0,0,0,0,0
"ENSG00000232480.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000092969.12",2,9,3,6,4,25,3,0,0,0,14,0
"ENSG00000281453.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228208.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000212610.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307248.1",0,2,0,0,0,0,0,0,0,0,0,0
"ENSG00000297412.1",0,0,0,0,3,0,0,0,0,1,0,0
"ENSG00000305524.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226693.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228063.5",1,6,2,0,5,1,3,0,0,3,11,20
"ENSG00000225561.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305575.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143353.13",655,546,518,529,466,415,245,320,124,414,343,202
"ENSG00000225920.2",0,2,5,4,1,0,2,3,0,2,4,1
"ENSG00000223842.1",3,0,6,0,0,6,0,4,0,0,0,0
"ENSG00000277007.1",0,0,7,23,4,0,0,2,0,3,11,0
"ENSG00000305505.1",1,1,0,0,6,5,6,0,0,1,2,0
"ENSG00000287676.1",5,0,4,3,3,11,9,5,4,16,4,5
"ENSG00000228536.4",86,35,103,83,98,86,29,23,7,16,26,8
"ENSG00000305547.1",4,14,17,24,34,9,6,3,1,13,5,3
"ENSG00000238232.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000215817.9",591,465,187,471,627,138,72,126,17,93,82,61
"ENSG00000196660.13",274,252,362,416,317,340,138,113,6,120,90,26
"ENSG00000300928.1",129,136,249,266,213,200,68,89,10,79,66,30
"ENSG00000252086.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308877.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000221673.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000136628.19",3816,2633,4163,3912,4039,3375,4666,5070,4116,6317,4854,5200
"ENSG00000162813.19",948,586,1146,1180,1046,980,760,686,560,628,479,586
"ENSG00000067704.11",4565,3327,5234,3888,4464,5236,5247,5525,6376,5779,4077,6240
"ENSG00000310593.1",0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000207590.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000207624.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000232134.1",3,0,1,1,2,1,0,2,2,1,2,0
"ENSG00000118873.18",1278,836,927,1055,1426,839,1570,1268,1008,1898,1157,1194
"ENSG00000281696.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222370.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270585.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270708.1",0,0,1,0,0,0,0,0,1,0,0,0
"ENSG00000310431.1",4,19,17,11,5,16,5,16,12,7,8,18
"ENSG00000218283.2",118,90,145,130,101,132,109,129,132,141,94,130
"ENSG00000213033.4",0,0,0,0,1,0,0,0,0,2,0,0
"ENSG00000230318.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232883.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226927.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000260505.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293784.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297890.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235163.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234863.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231529.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226226.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307723.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116141.18",250,136,190,191,154,168,312,238,321,222,178,164
"ENSG00000243872.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233012.3",1,2,10,0,0,5,0,11,2,0,2,0
"ENSG00000293204.1",0,0,0,2,0,1,0,0,1,0,0,0
"ENSG00000162817.7",688,442,606,770,783,638,742,698,371,590,482,633
"ENSG00000307004.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117791.17",29,40,33,71,60,33,35,26,7,31,22,8
"ENSG00000297208.1",0,0,0,0,0,0,0,0,0,0,3,0
"ENSG00000186205.15",0,0,8,0,0,3,0,0,0,0,3,0
"ENSG00000286231.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000221571.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000276642.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272823.1",2,3,10,2,2,5,1,0,0,0,0,0
"ENSG00000238078.1",7,10,19,24,15,13,14,1,2,1,7,3
"ENSG00000257551.2",12,6,14,13,21,11,1,4,1,0,2,2
"ENSG00000136630.14",120,97,127,109,89,61,53,36,38,54,37,76
"ENSG00000297124.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296435.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296455.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305986.1",0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000296502.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299822.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226211.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000294534.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294570.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294548.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234754.3",3,5,11,22,0,0,1,0,1,0,2,1
"ENSG00000300975.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286398.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232436.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227585.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286421.2",0,0,0,0,0,0,0,0,0,0,0,0
